,Operating_Cash_Flow_(ttm),Gross_Profit_(ttm),Enterprise_Value,Revenue_(ttm),EBITDA,Market_Cap_(intraday),Float_8,Operating_Margin_(ttm),Return_on_Assets_(ttm),Profit_Margin,Quarterly_Revenue_Growth_(yoy),Price/Book_(mrq),Revenue_Per_Share_(ttm),Enterprise_Value/Revenue,PEG_Ratio_(5_yr_expected),Current_Ratio_(mrq),50-Day_Moving_Average_3,Diluted_EPS_(ttm),Enterprise_Value/EBITDA,Total_Cash_Per_Share_(mrq),Beta_(5Y_Monthly),Forward_Annual_Dividend_Rate_4,Book_Value_Per_Share_(mrq),Price/Sales_(ttm),Forward_P/E,200-Day_Moving_Average_3,LogReturn,Cost_of_Equity
PNR,0.013706767578984425,0.023034330011074196,0.007666983941248896,0.00834082917654755,0.068188772640342,0.006171815666110882,0.017757586964175804,0.43653353179525345,0.4119756185012549,0.4581607290803646,0.29164582291145574,0.007785174320207605,0.047423215947706744,0.06692465285681766,0.06505190311418683,0.019888129272840272,0.019641256922918716,0.23643227937706468,0.8174459921216043,0.00038772147313753403,0.15658362989323843,0.037516170763260026,0.13712414409050314,0.05758458436029576,0.07332941982193522,0.017587897791713922,0.4194495887860381,2.6495595063383295
PWR,0.03917999941330048,0.03145071982281285,0.025009387252547654,0.04365033935726552,0.09934201822477218,0.021684285876406553,0.03244391307761867,0.4484743239890846,0.506991753316601,0.4897680198840099,0.35107553776888445,0.010921809770957917,0.12967684682149733,0.03596631003869793,0.04325259515570934,0.057302672467371044,0.06654449031158644,0.27566462167689165,0.8241437636935371,0.004556747629032176,0.25409252669039145,0.11479085812850368,0.21154510270913965,0.033609679587721264,0.11906858428725173,0.06310461004736807,0.6806608353041255,4.143909082594746
RHI,0.032837572237378626,0.03558508674787745,0.002453784154317699,0.0292256112519421,0.07973389582630216,0.0030553542901539032,0.03676216915871516,0.396262300504424,0.2408031552527788,0.42193454846727424,0.3320660330165083,0.009974049418932644,0.13881084825003784,0.017527885272023674,0.1750865051903114,0.023834679925419516,0.023930895682449205,0.24937863772219604,0.8076263778678382,0.001689649367146727,0.20000000000000004,0.03717119448037948,0.21688597796963385,0.02106206587497199,0.07494374327365227,0.02694058976582827,0.32253955512118115,3.314926835912355
ROK,0.0196911027017513,0.03565891472868218,0.030353571958748483,0.02047046637773598,0.07784902688716391,0.027279949019231274,0.011439021857245263,0.428181592656909,0.40839010397992104,0.5067315658657829,0.35167583791895946,0.02446124337131897,0.15501828964741018,0.1003869792852265,0.07993079584775085,0.014294592914853948,0.11281603032128218,0.302186565990247,0.8212149076502173,0.0019233025706953991,0.2597864768683274,0.20310478654592498,0.17085442095861864,0.09186645753977145,0.0935818413071128,0.11338314764160384,0.4365220187288362,4.231170371719208
RTX,0.08313532224471237,0.11369509043927649,0.13512404271854833,0.18933137078529177,0.19394757565530432,0.10787146560980507,0.16537694819257884,0.37310840982386506,0.21262101111509502,0.41735708367854185,0.34467233616808407,0.002910978224077626,0.09698924265708533,0.0439335306168905,0.18823529411764703,0.013983840894965818,0.03164710375931013,0.24233128834355833,0.8129164821941446,0.0018365753990725296,0.0,0.10133678309616215,0.23224173861268235,0.03652251848532377,0.0666764504451619,0.03577623590633131,0.3340309433292004,0.2498740554156169
SWK,0.008970635688931914,0.04533038021410115,0.016277059301239117,0.04113173603728841,0.06880076499043762,0.00999537332064634,0.01628844775310356,0.29851980484577856,0.13158838293295086,0.38618475559237786,0.25662831415707854,0.0027078867200722107,0.22984350988073846,0.025039836102890962,0.07432525951557092,0.016780609073958983,0.029788749981636824,0.20386974988201986,0.8361202874365699,0.0012498915910354714,0.23131672597864772,0.1392841742130229,0.2694254242334028,0.01702890432444544,0.5244105273456608,0.030097071185536062,0.25047343195711064,3.7948639260968973
TDG,0.050684472997154506,0.0357327427094869,0.054306347529187796,0.025414997137950777,0.09652199347508157,0.03937915200824073,0.012498321888401146,0.5426445050855867,0.7185371100752957,0.5938690969345485,0.26773386693346674,0.02154123885817443,0.16241206900283542,0.25130890052356014,0.0982698961937716,0.043132380360472344,0.30853079872486083,0.3741859367626239,0.8256876568016438,0.012024467265594311,0.20569395017793593,0.33781802501078056,0.314188746650789,0.19157517365001117,0.1386850601702377,0.2980310561078124,0.5239592534459273,3.4021881250368162
TXT,0.026467775528762942,0.027980804724990774,0.010819354331671277,0.03305803145528389,0.0837594780065249,0.009576353303710946,0.033900387295492024,0.38867113205986936,0.38257439942631766,0.42531068765534386,0.3306653326663332,0.0038587385761029,0.17188805437111748,0.02230821761893922,0.07100346020761246,0.02554381603480423,0.021304960996606486,0.25609564259871015,0.810589290376778,0.0034007254472826335,0.29893238434163705,0.052005174644243216,0.1886752009526645,0.022854582119650458,0.05156051266999314,0.024021782640603104,0.33875761976602725,4.831091734449887
UAL,0.13564492944938253,0.11015134736064969,0.025620650209139256,0.135661133371494,0.14478569017887277,0.011348458792000209,0.03825461195727338,0.36698916728686015,0.2681964861957691,0.39001657000828505,0.36868434217108553,0.004039264357441047,0.32914871972468124,0.007739585704529934,0.002076124567474048,0.01103169670602859,0.015975966270511673,0.2746578574799434,0.805526229154605,0.02971681027665968,0.2526690391459075,0.08167313497197068,0.15412325096754986,0.003136903428187317,0.005283240387437629,0.014810861298285408,0.21175296896881163,4.122093760313631
URI,0.07374812989527414,0.04983388704318937,0.03505156439655247,0.03292719491918118,0.10417369782877714,0.02435553848436968,0.00553713502655849,0.5129413710410982,0.4610971674435281,0.5153272576636289,0.42471235617808906,0.008778066117567415,0.4042553191489361,0.07011154108809468,0.04325259515570934,0.008545680546923555,0.14896945835965386,0.4572911750825862,0.8063435843294849,0.0016427146625037623,0.41992882562277584,0.25485122897800777,0.4074426912771658,0.05131077750392113,0.03967322179825848,0.15606027753686033,0.5461050564287889,6.6853941283447105
WAB,0.016310246707148934,0.03181985972683647,0.017944933939939046,0.021478998010194345,0.07582405219934751,0.014735537262227965,0.019341977613358024,0.3872488216323493,0.2416636787378989,0.41383595691797853,0.3706853426713357,0.003655647072097485,0.10053894937339017,0.05668108354199863,0.11044982698961936,0.014294592914853948,0.03551806202347549,0.2411514865502596,0.816605932636311,0.001005014871159134,0.2811387900355872,0.02802932298404485,0.2535278356653766,0.049070132198073046,0.085412386263575,0.03747331376342651,0.3198984653715632,4.558400205935943
ADI,0.0777083516676934,0.07035806570690292,0.08796947178148222,0.03205495134516314,0.13398582517718527,0.08341117212120154,0.060180248183206726,0.5658645497395188,0.30046611688777336,0.6273819386909694,0.33216608304152073,0.005190116213471737,0.047228414969372946,0.17914864557250168,0.06782006920415225,0.024704785581106278,0.06584301685005362,0.2682869277961303,0.816197255048871,0.001147859624420331,0.15658362989323843,0.14790858128503667,0.2980053587377196,0.1738740757338113,0.07753644457489484,0.06908399492961503,0.47139791155815003,2.6495595063383295
ADSK,0.04059960691132037,0.04658545588778147,0.03591606486373202,0.01087578706353749,0.07019912251096862,0.0357389156111145,0.023945702641157685,0.44662201273463986,0.3675152384367157,0.5057995028997515,0.32566283141570784,0.11314453345368386,0.043895153784550105,0.19735943546551332,0.039446366782006914,0.008079552517091361,0.0728026619265179,0.2432751297781973,0.8432153844407361,0.005035277552457185,0.28825622775800713,0.09029754204398448,0.09666567430782973,0.1978489805063858,0.12307993347030621,0.08010457668957234,0.39913370063123255,4.66747681734152
AMAT,0.10704332775968788,0.10129198966408269,0.10859523040247299,0.06958868263962711,0.15153560580492745,0.10798495019772505,0.10284101127437696,0.5236913917142149,0.7461455718895661,0.5880281690140845,0.31415707853926966,0.019383955771183577,0.060345014177182306,0.10289096289551557,0.16193771626297576,0.03200745804847731,0.047799356554186066,0.2726128677048923,0.815754520995811,0.0030456542034619453,0.30960854092526696,0.05476498490728762,0.13429592140518012,0.10508626484427516,0.07968887584385087,0.04392804723463873,0.5532757356164848,4.994706651558254
AMD,0.04118630643316026,0.10173495754891104,0.15845682300444475,0.0566140594761087,0.09281133985825177,0.16141873194067377,0.1995724298296052,0.26610435789299597,0.08963786303334528,0.33461060480530247,0.19209604802401203,0.006724585354845989,0.021969221445423258,0.17641702708854998,0.06332179930795846,0.030764449968924804,0.03916866213218551,0.2143306591159352,0.8411947008139495,0.0019386073656876698,0.39501779359430605,0.035532557136696855,0.18600774039892828,0.18059601165135555,0.18383719792583894,0.031990126092467805,0.691622606286206,6.303625988425187
AVGO,0.26339875033001847,0.19697305278700628,0.35156352331968177,0.09248507645760078,0.2861964225447182,0.3275339799044984,0.048411936502790104,0.6550897213263873,0.598422373610613,0.7402651201325602,0.32216108054027015,0.03784271691300914,0.17651133092357305,0.25722740723878895,0.04532871972318338,0.03387197016780609,0.30767507455450926,0.46397671857794565,0.8205678348034374,0.014233459342812104,0.14590747330960857,0.7930142302716688,0.24245311104495387,0.24535066099036523,0.08008022698366107,0.2633973247047835,0.6423098759065484,2.4859445892299634
CDAY,0.008725688638563761,0.016874123292727944,0.006034038614354201,0.0007632131272657886,0.05953425582180223,0.005630581477569336,0.014163261894328363,0.33614487720168695,0.12656866260308353,0.32591135045567526,0.3906953476738369,0.010154575200270792,0.012142594316140341,0.19440018210789892,0.18269896193771626,0.013983840894965818,0.02102951330228732,0.2110272140946988,0.9169816889736516,0.00156108908921165,0.25551601423487547,0.024148339801638642,0.12753795772551357,0.17947568899843155,0.18990314059289692,0.02310861298285409,0.4541048901330645,4.165724404875862
CDW,0.02314529613658365,0.04739756367663345,0.022800108280866597,0.0579769400605119,0.08066149173135337,0.018140074899828027,0.013940358014027746,0.3442487389398826,0.3929723915381857,0.3855633802816902,0.24062031015507757,0.035225093083606,0.3509664292980671,0.023218757113589804,0.1558477508650519,0.01709136109384711,0.06291225338249769,0.27568035236746896,0.8157772253062243,0.0007193253646367407,0.13879003558718866,0.10133678309616215,0.11985710032747843,0.020389872283217567,0.0773407690049897,0.07198195343251718,0.4966871467320224,2.3768679778243857
DXC,0.026225468626243073,0.0777703949796973,0.003929547578088842,0.03559844086461145,0.06385420182247722,0.0011872233813169453,0.023290922492774622,0.23526006780782271,0.0,0.28945733222866615,0.2481240620310155,0.002685320997404942,0.1299106079954979,0.007284315957204644,0.029134948096885806,0.014605344934742075,0.006460166590765523,0.19356614755387763,0.810282782186198,0.0037751827647602,0.23487544483985764,0.043984476067270385,0.13524858588865735,0.005153484203450593,0.015654045592407788,0.006471412369070651,0.0,3.8494022317996857
ENPH,0.020024054680395437,0.019967515688445923,0.013246941502135054,0.004606536375282797,0.06572156598042525,0.013993522648904876,0.0135338117323431,0.4685355164144547,0.5851559698816781,0.5478458989229495,0.45372686343171587,0.046462822971905675,0.037055474989718826,0.15524698383792399,0.10761245674740483,0.05034182722187694,0.059559136783652364,0.23910649677520845,0.8287186822418235,0.0067035002066147325,0.26334519572953735,0.09926692539887885,0.10553736231021138,0.1705131077750392,0.13716857450347322,0.08754336513443191,1.0,4.285708677421997
EPAM,0.014833083986036551,0.024289405684754524,0.006470655011919628,0.01022160438302396,0.06603881201484982,0.008205808664984767,0.004036333332489001,0.38757959149921445,0.47508067407673,0.42771333885666946,0.3001500750375188,0.008913460453571026,0.17577541611653422,0.04985203733211928,0.0663667820069204,0.061373523927905536,0.08234417005773384,0.2693094226836559,0.8179568391059042,0.01589147880030814,0.2775800711743773,0.14911599827511862,0.24522179220005957,0.06072148778848309,0.20736718520692687,0.1185119087330709,0.4462454438337955,4.5038619002331535
FICO,0.012580157822171378,0.020745662606127722,0.015491149785621348,0.0009812740207703003,0.06496940038249523,0.01420303265737257,0.0,0.6225915819068883,1.0,0.6301781275890639,0.3541770885442721,0.028297416224754603,0.1197160234626956,0.3535169587980878,0.07577854671280276,0.019577377252952145,0.29114086762351077,0.3284568192543653,0.8411947008139495,0.0032956325216690393,0.21992882562277577,0.1691246226821906,0.0,0.32937485995966836,0.1587418060855102,0.2772783374474615,0.6053811559052398,3.6203413478479716
FLT,0.023438645897503597,0.03241048357327427,0.01679226665036632,0.006623599640199526,0.07784902688716391,0.012282524246418687,0.005986742285119393,0.6318531381791119,0.33632126210111146,0.6141259320629661,0.3541770885442721,0.01342660498702471,0.0954091902772667,0.14727976325973138,0.038062283737024215,0.0127408328154133,0.0866521719968856,0.3091080698442662,0.8129845951253846,0.008800257120555871,0.1779359430604982,0.11203104786545925,0.2004167907115213,0.11561729778176115,0.0537618628314255,0.08334445259857229,0.33324242342874627,2.9767893405550625
GLW,0.03370588752970166,0.04850498338870432,0.027044019665202545,0.033281543871126015,0.08921138485768929,0.021221617941040393,0.09440992530187012,0.36698916728686015,0.20939404804589457,0.3846313173156587,0.23161580790395198,0.004603407424122758,0.02677431224432371,0.05372183018438424,0.049826989619377156,0.022529521441889373,0.008924505295941,0.2187352524775838,0.8136997809034044,0.0008672717162286945,0.1245551601423488,0.04786545924967659,0.1256326287585591,0.04391664799462244,0.06824185500440269,0.009315164453932882,0.3399180541516141,2.15871475501323
HPE,0.06978790812285487,0.08298265042451089,0.02466882646244662,0.07765693569929402,0.11531105861176735,0.01573070980244952,0.16031095091301936,0.35177375341106426,0.20437432771602723,0.3715824357912179,0.3026513256628314,0.0013990748053706423,0.04190385489491569,0.017983155019348968,0.040830449826989614,0.010410192666252331,0.002688369496555068,0.21912851974201672,0.8073993347637048,0.0007295285612982547,0.19928825622775803,0.02026735661923243,0.13114022030366182,0.012547613712749272,0.019861070345367375,0.001809660417639602,0.3579324479441582,3.3040191747717973
HPQ,0.04881340021707883,0.10387596899224806,0.032894679392579264,0.15018944040123205,0.11643604454944315,0.02446029348860353,0.10617190448568731,0.3449929711403291,0.35998565794191467,0.3849420049710025,0.17458729364682343,0.003836172853435632,0.11430488517564553,0.00978829956749374,0.2916955017301038,0.007924176507147296,0.008101834848907757,0.23391536888469408,0.8078193645063515,0.0009539988878515639,0.11032028469750893,0.04484691677447176,0.07668949091991664,0.008514452162222718,0.02558458076509148,0.007547201280939354,0.41065088200816824,1.940561532202074
INTU,0.07257473085159435,0.08999630860095978,0.1226979400438363,0.035325864747730806,0.1003487456406795,0.12041587736680838,0.03139271864211009,0.4633258910113289,0.3449264969523126,0.5005178127589064,0.31765882941470736,0.017195080672458538,0.10082032856431677,0.22763487366264512,0.06435986159169549,0.020354257302672468,0.16560649909653155,0.2750511247443763,0.8400708374484895,0.007723819872766138,0.17437722419928825,0.1341095299698146,0.27106281631437934,0.22473672417656285,0.1347226298796595,0.17184268463539926,0.5010494256303544,2.922251034852274
KLAC,0.09906421426266539,0.028896271686969364,0.05971165853104778,0.025594897375091998,0.10754865564180449,0.057693818581791845,0.014232919356922306,0.5951376829570827,0.7733954822517031,0.6699461474730739,0.25662831415707854,0.05345819699875889,0.1555161143698188,0.15114955611199635,0.09723183391003459,0.031696706028589185,0.16807451043763127,0.4059304703476483,0.8178773740194576,0.012034670462255826,0.2241992882562278,0.22380336351875812,0.1476927657040786,0.1492269773694824,0.0874669797475785,0.1621439055307225,0.6271590623763766,3.6857873146913196
LRCX,0.08196192320103259,0.03275009228497601,0.07879179510465695,0.04448442227492027,0.12138598267521657,0.07940429320925685,0.013749116616724377,0.531629868518978,0.7619218357834349,0.6037696768848384,0.1290645322661331,0.02513821505133702,0.27109802818120815,0.11654905531527429,0.08823529411764704,0.04599129894344313,0.22861056837713561,0.49575271354412465,0.8174573442768109,0.02051862848630476,0.27046263345195726,0.2971108236308754,0.26754986603155706,0.12032265292404214,0.10996967028666468,0.20954533324437916,0.5984637247999794,4.394785288827575
MCHP,0.059080641849276895,0.04977482465854559,0.0457137368251002,0.019979829367350828,0.10417369782877714,0.04045289080163768,0.06455473683410633,0.5853799718845614,0.5302975977052706,0.6103976801988401,0.3886943471735868,0.016518108992440484,0.0258219519058029,0.14682449351240612,0.09930795847750865,0.012119328775637041,0.027941414111736278,0.2445335850243826,0.8138700632315045,0.0001683527449149819,0.31672597864768687,0.06554549374730488,0.11973801726704378,0.133318395697961,0.05195186380980334,0.027824571352325037,0.45547335657176913,5.103783262963832
MPWR,0.03530992402241192,0.02052417866371355,0.018014792563549518,0.002017063264916728,0.06450748115648555,0.01896938535001266,0.0026710470656477266,0.5246010088480939,0.7124417353890282,0.5894780447390224,0.2616308154077039,0.031073000112828614,0.07748750027055691,0.30616890507625766,0.08096885813148788,0.09804226227470479,0.18848702090464367,0.28881547899952814,0.8525241517102021,0.010024640719937557,0.15302491103202842,0.1720569210866753,0.19919618934206612,0.3195160206139368,0.19924664905586537,0.18160817933150974,0.6014938189264118,2.59502120063554
MU,0.08064184927689284,0.11539313399778517,0.06651414200511714,0.046501485539837004,0.11553605579930251,0.06375214965998272,0.13498096451522207,0.1629041594310758,0.013624955181068474,0.1698425849212925,0.0,0.0027755838880740157,0.028614099261920732,0.09401320282267242,0.07847750865051902,0.06308266003729024,0.02109194811299966,0.191993078496146,0.815209617545891,0.004769994439257819,0.22775800711743777,0.01940491591203105,0.20765108663292647,0.09097019941743222,1.0,0.02038995263193008,0.3638213815213067,3.740325620394109
NTAP,0.02226524685382382,0.043853820598006646,0.010077106455810055,0.014310246136233542,0.07323658454269322,0.010719928766597121,0.02370760076901839,0.4310758289919788,0.3639297239153818,0.5430820215410108,0.25362681340670334,0.03154688028884125,0.05610268176013505,0.050990211700432504,0.033910034602076124,0.017868241143567436,0.023971294677616016,0.2584552461853076,0.8114974627933113,0.007336098399628604,0.1779359430604982,0.08581285036653731,0.10047633224173863,0.05646426170737172,0.049212405831131976,0.02346303956234572,0.33150804185697363,2.9767893405550625
NVDA,0.10601660359646808,0.12617201919527501,1.0,0.06751710415133425,0.12644841939475757,1.0,0.29709287746112484,0.42404696932109487,0.32699892434564354,0.5275476387738194,0.2171085542771386,0.10463725600812367,0.015237765416332977,0.9999999999999999,0.08858131487889273,0.050186451211932874,0.15035404210309822,0.22793770646531386,1.0,0.0031119749817617864,0.3701067615658363,0.00646830530401035,0.11369455194998512,1.0000000000000002,0.28661579101849133,0.10371355660817934,0.7250467562662917,5.921857848505665
NXPI,0.05893396696881692,0.06821705426356589,0.052472558659413006,0.03289993730749312,0.11328608392395095,0.04638900770822239,0.029517033149353198,0.5158356073761681,0.4650412334169953,0.5536454018227009,0.28114057028514255,0.014825679792395352,0.10227051362524618,0.10471204188481674,0.06539792387543251,0.025170913610938473,0.06995636908521985,0.2955796759477741,0.8127575520212512,0.0075911783161664555,0.30249110320284706,0.17464424320827943,0.1784459660613278,0.09500336096795878,0.06017023774581743,0.0691757288678364,0.4915808974145669,4.885630040152677
ON,0.0430930798791399,0.04289405684754522,0.037295772680038766,0.019734510862158258,0.0951738103273709,0.03684757273925607,0.05137807790997216,0.5518895228644671,0.6238795267120832,0.5781897265948633,0.28564282141070535,0.013990748053706422,0.0344581286119348,0.12201229228317777,0.06920415224913494,0.034027346177750155,0.030945630297777325,0.24492685228881553,0.8156977602197777,0.0030660605967849732,0.3701067615658363,0.06813281586890903,0.13236082167311702,0.12525207259690788,0.09333724684473141,0.02796217225965708,0.635897544155345,5.921857848505665
PAYC,0.012557423215700081,0.021705426356589147,0.01410270964136329,0.0012265925259628751,0.06337023287208911,0.014831562682775658,0.0028774864547897734,0.5075663607045399,0.3191107923987092,0.545774647887324,0.416208104052026,0.03520252736093873,0.05088634445141879,0.31664010926473934,0.072318339100346,0.016159105034182723,0.11509306459432063,0.2552304546169577,0.8431359193542894,0.004877128004203717,0.2597864768683274,0.06425183268650281,0.15960107174754393,0.32310105310329373,0.22307014969181094,0.12437454133030888,0.47447385685822985,4.231170371719208
QCOM,0.13285810672064305,0.20155038759689925,0.13239955639774006,0.10213427099517539,0.19158510518618518,0.12454497045035921,0.1375139631550018,0.49565864549739524,0.5711724632484761,0.5670049710024856,0.16958479239619811,0.015773440144420628,0.06735784939719919,0.07921693603460049,0.03702422145328719,0.03449347420758234,0.04030717926870474,0.2866918357715904,0.8104303602038847,0.003892519526367612,0.3124555160142349,0.13755929279862011,0.13938672223876156,0.07663006946000447,0.046815380099794544,0.045045533391153504,0.4556398036386756,5.038337296120485
QRVO,0.018352401067793133,0.022369878183831675,0.006304740780844766,0.005669583231117289,0.06300967487906402,0.005534556057021642,0.009332833488268416,0.3097659803191929,0.1384008605234851,0.3327464788732395,0.09754877438719364,0.005167550490804468,0.06136230817514771,0.06942863646710674,0.05986159169550172,0.04770043505282784,0.03410042455671284,0.22070158879974835,0.8237691425717172,0.003805792354744742,0.19003558718861213,0.07347994825355758,0.19940458469782676,0.0665471655836881,0.09465805694159085,0.03598472212956168,0.35559292306269713,3.162219579944546
SEDG,0.006513391416585997,0.01900812107788852,0.007212902887780853,0.006950690980456293,0.06404049949375633,0.007874084484910915,0.0040350668331691104,0.3911353675680146,0.3617784152025816,0.4216031483015742,0.46423211605802905,0.011869570122983189,0.1358845046644012,0.08012747552925108,0.0259515570934256,0.056556867619639524,0.09524246742371936,0.2393424571338682,0.8430223978022228,0.009427753715238983,0.2206405693950178,0.08943510133678312,0.21685025305150346,0.08805736051982971,0.10106643185598277,0.1143838815131096,0.6036870414096536,3.6312490089885303
SWKS,0.030039015518202355,0.03196751568844593,0.012626946217592146,0.01093030228691362,0.07897401282483969,0.011924611315286375,0.017012885364080566,0.5066567435706607,0.46396557906059516,0.5605840927920465,0.21460730365182595,0.006047613674827937,0.06194671111014912,0.0783063965399499,0.03702422145328719,0.042106898694841514,0.03647661999970619,0.2674217398143779,0.8088637627853648,0.0033517501033073667,0.19928825622775803,0.10651142733937043,0.191426019648705,0.07528568227649562,0.03742295274434987,0.03856578157315364,0.35209559704721727,3.3040191747717973
TEL,0.04910674997799877,0.05145810262089332,0.03783717701301989,0.041567857824297436,0.09719878501518732,0.035459568933157576,0.036608162841416554,0.4174315719837923,0.38436715668698457,0.466549295774648,0.271135567783892,0.00787543721087668,0.10432674617432522,0.05941270202595037,0.057093425605536326,0.024860161591050343,0.046194414655286384,0.26490482932200726,0.815413956339611,0.0017855594157649593,0.2206405693950178,0.10133678309616215,0.19172372729979162,0.05780864889088058,0.07372077096174542,0.04798935886316632,0.41116733410074646,3.6312490089885303
TER,0.015035788670832235,0.026578073089700997,0.010321611638446693,0.00477008204541118,0.0666266171672854,0.011147678367218666,0.01645942516128869,0.47159513768295713,0.5328074578702043,0.5382145816072909,0.19009504752376188,0.014893376960397157,0.03242354061600397,0.12497154564079217,0.07266435986159168,0.046146674953387194,0.036381131465675544,0.24280320906087782,0.8224295882573306,0.002285516052179148,0.2846975088967972,0.01854247520482967,0.13102113724322717,0.13981626708492045,0.16549261324723608,0.036435052371739274,0.501334503683832,4.612938511638731
TRMB,0.012539235530523045,0.0289405684754522,0.008365570177353579,0.006787145310327909,0.06611092361345483,0.0076733040601293726,0.028131482893393688,0.4079219383114199,0.2660451774829688,0.4704846727423364,0.24362181090545273,0.005957350784158864,0.024090387653946874,0.0837696335078534,0.0695501730103806,0.020354257302672468,0.01552055941590398,0.22793770646531386,0.8175708658288776,0.0020865537172796243,0.306049822064057,0.05510996119016818,0.13527835665376603,0.07842258570468295,0.08321103610214264,0.01724598038561612,0.371555903708244,4.940168345855466
WDC,0.0,0.06409745293466224,0.012932577695887949,0.030555782702319623,0.05496681291483857,0.008074864909692458,0.037399724916347715,0.20714462912428677,0.005736823234134103,0.19231565865782935,0.07803901950975489,0.0038858174433036227,0.0764918508257397,0.028681994081493287,0.06705882352941175,0.01942200124300808,0.011032598316463691,0.19592575114047509,0.7492649479503684,0.0031629909650693565,0.34163701067615654,0.04959034066407936,0.18478713902947308,0.02016580775263276,0.05229429605713726,0.010812095536726931,0.22472522491156077,5.485551402883353
ZBRA,0.009269852445070259,0.032115171650055375,0.009151479692971348,0.011966091531060048,0.07042411969850378,0.007533630721150909,0.0033853526820656105,0.41900272885140166,0.38078164216565075,0.4581607290803646,0.1965982991495748,0.00913911768024371,0.223415077595723,0.053038925563396316,0.07162629757785466,0.012274704785581106,0.10164754447562105,0.2745792040270568,0.8131435252982778,0.0010203196661514053,0.3451957295373665,0.136869340232859,0.25772551354569817,0.04705355142280977,0.05938753546619704,0.11329558342784707,0.421261446927859,5.540089708586142
