,Operating_Cash_Flow_(ttm),Gross_Profit_(ttm),Enterprise_Value,Revenue_(ttm),EBITDA,Market_Cap_(intraday),Float_8,Operating_Margin_(ttm),Return_on_Assets_(ttm),Profit_Margin,Quarterly_Revenue_Growth_(yoy),Price/Book_(mrq),Revenue_Per_Share_(ttm),Enterprise_Value/Revenue,PEG_Ratio_(5_yr_expected),Current_Ratio_(mrq),50-Day_Moving_Average_3,Diluted_EPS_(ttm),Enterprise_Value/EBITDA,Total_Cash_Per_Share_(mrq),Beta_(5Y_Monthly),Forward_Annual_Dividend_Rate_4,Book_Value_Per_Share_(mrq),Price/Sales_(ttm),Forward_P/E,200-Day_Moving_Average_3,LogReturn,Cost_of_Equity
WAT,0.030950928971464134,0.11771442110251144,0.00304270679196213,0.0036327335176528815,0.030231795924814404,0.003843127564523576,0.00366801241089378,0.529440748952944,0.4916847433116414,0.7145792943001162,0.2688759822343697,0.02651146455270684,0.00021638607233982022,0.2870789341377577,0.056406685236768804,0.12311406155703078,0.04243185931905561,0.07832192313676677,0.5211585584097354,6.171582194985367e-05,0.549618320610687,0.1907185628742515,0.0007156437969981516,0.2920258620689655,0.08853836011134443,0.05557217283314907,0.5735035952765567,8.665824851562796
WBA,0.03742554893768335,0.22255567840783444,0.017045563733497318,0.2178976488111444,0.044937608592639386,0.00687666226646985,0.04534852483770222,0.18280364621828035,0.16461798023620153,0.6177200465296626,0.285616672360779,0.0006221464050975866,0.0007114056317169169,0.016591251885369536,0.1511142061281337,0.0356065178032589,0.003405382552286329,0.04854519993776256,0.41986729440268705,1.2098965094485702e-05,0.41221374045801523,0.12275449101796407,0.0007482239915381131,0.0037715517241379325,0.017824876690921518,0.004613503157703433,0.2200062030164874,6.561837152526
WST,0.03215396924171038,0.11542410361712209,0.006146267719763501,0.003439586057953219,0.02889748854841257,0.00750092664243307,0.004598702127090709,0.4754865730475486,0.4495059050373585,0.6973633191159364,0.24837717799795014,0.009432542270834378,0.00016052063626662022,0.4670688788335848,0.15668523676880225,0.2184671092335546,0.05851907146348875,0.07019215808308697,0.5733872966052695,0.00011932465574836815,0.7251908396946565,0.03592814371257485,0.0007849126233084227,0.521551724137931,0.22317722322605849,0.05597161853125142,0.8446383823522312,11.35425357810981
XRAY,0.04056353453640324,0.11933343863528667,0.0009576519271543966,0.021408738058678427,0.045012304533249094,0.0014338572385405217,0.025306993923143617,0.3604336043360433,0.28556278621354547,0.6412330360604885,0.25316023231978135,0.0018263007375445288,0.0001469334962680224,0.13172448466566114,0.057103064066852366,0.08376584188292094,0.004871910052979957,0.059032207873035626,0.4352027752539852,4.997205583061893e-05,0.5297709923664121,0.11556886227544909,0.0007595035192068864,0.11530172413793104,0.08765932509644968,0.00490882793923882,0.3778295398971418,8.36191551725748
ZBH,0.0455786114321273,0.1303506555046596,0.008148048503949111,0.01893966969885108,0.0486512399305007,0.007556200050721482,0.027429246574208817,0.3919931017491992,0.25177151120751995,0.6738115548662271,0.2722924496071063,0.0016858160654257188,0.00015850430099113055,0.22875816993464052,0.06615598885793872,0.10826795413397705,0.021203543447528703,0.06430683055858098,0.5277387737121775,5.89186300197524e-05,0.5480916030534351,0.1360778443113772,0.0008345701261680962,0.20420258620689657,0.07076231869902817,0.022287555468051917,0.4542329142142569,8.642447210462386
ZTS,0.0449817761578807,0.13315432001263622,0.02644912914528765,0.011841500554888508,0.04825462012320328,0.026449951554483323,0.029294445526641785,0.611111111111111,0.46203904555314534,0.7264055835595191,0.2586265801161599,0.018554011339119963,6.257113825086061e-05,0.555052790346908,0.07915506035283193,0.19493059746529873,0.026820277715387968,0.064610238058192,0.5482227912227086,5.0282854933963505e-05,0.48854961832061067,0.09131736526946108,0.0007060478666839125,0.5716594827586208,0.14987547003955656,0.029034590861591124,0.6814139166035844,7.730719207546442
ADP,0.06080540492488221,0.14034117832885798,0.030686498709251747,0.027245010465936536,0.06089085452535144,0.031847237304998666,0.026177080588053302,0.47610248829761015,0.24752952518679205,0.6987592089957347,0.2852750256235053,0.028668907731674277,0.0001793890948078997,0.29663147310206134,0.06012070566388115,0.05793602896801448,0.03543447528702982,0.07124241481250973,0.5279039674017785,5.5610839562727856e-05,0.5267175572519084,0.35329341317365265,0.0007037781705916224,0.3168103448275862,0.11530009278702935,0.04148934559057384,0.6779561002695328,8.315160235056663
ALLE,0.03102942483776336,0.11613489180224293,0.0013291824406992461,0.004630662059434467,0.028761649028589478,0.00188905001268037,0.0054746453893937015,0.4161123429416112,0.4225114485418173,0.682512601783637,0.31773146566450294,0.008388941849380362,0.00017212843796726027,0.15987933634992457,0.03342618384401114,0.1140615570307785,0.01758842103872425,0.06680799751050256,0.5149637950496957,4.0403883434796284e-05,0.7480916030534351,0.11377245508982034,0.0007153852240256122,0.14655172413793105,0.06680666113200175,0.018955686137909104,0.5589372844268565,11.704918194615944
AME,0.04502391323673215,0.1194124151003001,0.009871181402976088,0.015472672797242149,0.04605907439583004,0.01052470721350492,0.01876695707750697,0.5035723084503572,0.43677994697517486,0.7014036448235751,0.28602664844550735,0.004164367066379008,0.00012837951203576426,0.3026646556058321,0.04433611884865367,0.084007242003621,0.023949979521462827,0.06738369379181577,0.5299964208033919,3.489829931840647e-05,0.6213740458015267,0.18892215568862275,0.0006933318225010315,0.30926724137931033,0.1101235532548713,0.025140468581986708,0.6945618861226401,9.764573983282009
AOS,0.031177882478442533,0.11617438003474964,0.0009512462286450024,0.004839905140775768,0.028480492813141682,0.0021264005306247196,0.00771097437229371,0.40416358709041633,0.46926970354302244,0.6555641721597518,0.254526819268876,0.005207967487833024,9.61458953610785e-05,0.138763197586727,0.04363974001857009,0.1068195534097767,0.010103846001400468,0.0591255640267621,0.5527931499683377,2.985891385703352e-05,0.8702290076335878,0.06886227544910178,0.0007141785501537617,0.15355603448275865,0.08585241978805488,0.010302291417407504,0.531357665189337,13.57512948264865
CHRW,0.042581562805582715,0.11838572105512557,0.0018576525677242478,0.031204533389779604,0.029048649502448266,0.002337740032903935,0.007443607969555878,0.2214831239221483,0.33164617980236205,0.6374951531601396,0.13665869490946364,0.007816968541468065,0.0007556632660894769,0.024132730015082957,0.15459610027855153,0.06457453228726615,0.014169826526972218,0.06830558580986464,0.5052448996448334,1.9313944279270752e-05,0.5923664122137404,0.1616766467065868,0.0007117652024100609,0.023168103448275867,0.09698686331005518,0.01636212876160475,0.4830883211358273,9.320398802374243
CMI,0.04622633122944262,0.13753751382088136,0.011382926251193061,0.04733234627470137,0.05473069025430421,0.010771811862323694,0.008888023131013357,0.30586351318058635,0.3239334779464932,0.6596355176424971,0.36692859583190984,0.0033214590336661477,0.0009687196104514242,0.06636500754147813,0.03714020427112349,0.07543753771876885,0.03785556685912088,0.09053601991597945,0.5005368794912033,0.00019091944919738906,0.6946564885496184,0.48203592814371254,0.0008734307709077364,0.06088362068965518,0.04932363139131708,0.043282118463099546,0.659442310096687,10.886700756101636
CPRT,0.03760334251933505,0.11739851524245774,0.010457302816585634,0.004872096384059044,0.034670668140894007,0.012368237948771305,0.027564202948924105,0.6395663956639566,0.5114485418173054,0.746297014346646,0.28595831909805264,0.007014198986503436,1.8868458541279474e-05,0.5354449472096531,0.07126276694521819,0.3548581774290887,0.013071582396385208,0.06072039831958923,0.5450565788386883,4.88398590970065e-05,0.8167938931297709,0.13802395209580837,0.000711793932740343,0.6082974137931034,0.1432338721492406,0.011864105165911949,0.8237370723589024,12.756912044134339
CSX,0.07538447862032181,0.1401042489338177,0.02447297115513961,0.023011861974185616,0.08181961775390934,0.02030484910359537,0.1272396710629342,0.6622320768662231,0.3687635574837311,0.7332687088018611,0.24598565083703453,0.004876825046410115,1.600119278255563e-05,0.27551533433886377,0.06290622098421542,0.08328304164152081,0.0037951353565247254,0.05988408277578963,0.5035654304672227,5.327984628764346e-06,0.8167938931297709,0.011976047904191614,0.0006957049477823373,0.2408405172413793,0.06827171949015969,0.003947129291674871,0.5661215173695596,12.756912044134339
EFX,0.03555871633034048,0.12253198546833043,0.007219222220086989,0.006964527197472046,0.03411783288580003,0.006645814502441784,0.007701425572195931,0.3912293668391229,0.26681127982646424,0.6673516867002713,0.25657669969251795,0.005348452159951834,0.00017337708595896258,0.2951231774761187,0.035515320334261836,0.07000603500301748,0.034887830464136134,0.06429905087910379,0.5285096775969823,1.4540958049336026e-05,1.0,0.09580838323353293,0.0007762647938934946,0.25915948275862066,0.12496947795087168,0.03662405912553575,0.5974236679097631,15.5622289761834
EXPD,0.039964619077251316,0.11992576212288737,0.003061923887490311,0.025500245079982924,0.03858790080555994,0.004808786521091683,0.008356982528242168,0.3137965016013796,0.30363943118823816,0.6594183792167506,0.3917321489579775,0.005519040690381817,0.000513055585923908,0.05228758169934641,0.06513463324048281,0.07048883524441762,0.018052491114957256,0.06864011202738447,0.5007571377440048,4.5332269216403306e-05,0.5465648854961831,0.22934131736526947,0.0008043515647773274,0.06627155172413794,0.0977682277677394,0.019023838010571115,0.6203201498095154,8.619069569361976
FAST,0.03698106498355409,0.12363765597851839,0.008304988117429265,0.010473372715349236,0.03561838572105512,0.009412736293820433,0.03620268410404881,0.42880019709288,0.6413593637020969,0.6873206669251648,0.27639221045439016,0.009302092218152626,4.097415261660199e-05,0.22825540472599298,0.07404828226555246,0.2546771273385637,0.007748814226637952,0.05984518437840361,0.5287024035681835,4.4399871906369545e-06,0.7709923664122137,0.0838323353293413,0.0006951303411766943,0.24245689655172417,0.12418811349318745,0.007973769101455423,0.7213612995671188,12.055582811122076
GD,0.06267223753222509,0.1370636550308008,0.020523858024098236,0.06458685267453783,0.06247038382561996,0.018581619315780232,0.01610245989822252,0.2998275437299827,0.2709086526873946,0.6591314462970143,0.29210796036897846,0.0025788971953238675,0.0006726050515303152,0.0824534942182001,0.036211699164345405,0.08147254073627035,0.03373508700075308,0.07974171464135676,0.5105586299936675,4.661986550168803e-05,0.5267175572519084,0.37425149700598803,0.0008834289258459257,0.07543103448275863,0.06998095424134394,0.04141551439518999,0.5232244948368884,8.315160235056663
GWW,0.04044803982576229,0.1340230611277839,0.009842355759683813,0.024605328516707825,0.043752961617437996,0.010368641119514115,0.0027526007748532983,0.3656072924365607,0.6473849120269946,0.669988367584335,0.2869832593098736,0.011810747077417087,0.0014506052428046893,0.11463046757164404,0.04480037140204271,0.1653590826795413,0.11949226439773282,0.11947642757118407,0.5122931637344785,0.00011399667111960382,0.8167938931297709,0.5359281437125748,0.0008467690244058983,0.11691810344827587,0.08311764418616006,0.12104719138560331,0.7183475247666531,12.756912044134339
HII,0.03937558894123923,0.11660875059232348,0.0013451966869727312,0.034211195512437675,0.03711600063181172,0.0015574095629499094,0.029692439514717246,0.27893569844789357,0.2915401301518439,0.6462504846839859,0.2353946019815511,0.001986854648537454,0.00036330107011907657,0.04977375565610861,0.10501392757660169,0.06940253470126734,0.03473754442521371,0.062385249727711214,0.5018033644448114,1.4873957088633798e-05,0.5190839694656488,0.0995508982035928,0.0007260269383621216,0.03987068965517242,0.06265566245055428,0.03975715216041436,0.44234690858297,8.198272029554618
HON,0.07049515512489998,0.15688674774917072,0.04269077771585602,0.05700581488132609,0.09074395830042647,0.04034308529662312,0.040168619077993316,0.42880019709288,0.3294769824053989,0.6856533540131834,0.2637512811752648,0.006863679694947568,0.00023206354156897152,0.19004524886877827,0.04503249767873723,0.08267954133977065,0.03161291601157368,0.07100902442819355,0.5185154593761184,0.00014629757793148767,0.7251908396946565,0.2874251497005988,0.0007529644960346685,0.1880387931034483,0.08717097231039703,0.036158354662345335,0.5518798071591721,11.35425357810981
IEX,0.05175868077162414,0.11660875059232348,0.003244486295008039,0.01175458419802366,0.050067840783446525,0.004028456051137656,0.03233822104581004,0.5338753387533874,0.33482766931790797,0.7043660333462581,0.2382644345746498,0.004545682604987206,0.00015372244164512983,0.2644544997486174,0.05153203342618384,0.07290283645141821,0.03304476211866982,0.07020382760230277,0.5261969659425676,2.2466335184622992e-05,0.7603053435114504,0.17904191616766468,0.0007821257812710538,0.26616379310344823,0.12018362064755578,0.039730648654379135,0.5796930952381537,11.891939323419214
ITW,0.05060728953684772,0.13658979624072026,0.02433845148644234,0.02468580662491602,0.05702100773969356,0.023461936129951035,0.01750040423253747,0.47942843064794277,0.5324174499879489,0.702016285381931,0.26170140075162285,0.02418343284330942,0.00022540408561322583,0.256913021618904,0.06662024141132775,0.09354254677127338,0.038557452205736635,0.07546289092889373,0.5244899644833566,3.341090360954309e-05,0.7633587786259541,0.3712574850299401,0.0007074269225374558,0.25538793103448276,0.11046540020510814,0.0418130669857184,0.6764011205608654,11.93869460562003
J,0.029983020712952266,0.12407202653609223,0.0036000025622794037,0.02391321678611737,0.03301216237561207,0.003794356910151449,0.00791213576102027,0.25757575757575757,0.25451916124367324,0.6464133385032959,0.27810044414075846,0.0019366815513521649,0.0005480177296915728,0.05530417295123178,0.022980501392757657,0.08992154496077247,0.01804918812509083,0.06779990664384627,0.5095950001376613,0.00010667069225505283,0.5343511450381679,0.05688622754491017,0.0008226642772991719,0.04956896551724139,0.056258240953264635,0.020576186221205835,0.6659927834313474,8.432048440558708
JBHT,0.0444483954129256,0.12111040909808876,0.004624914323782436,0.021112578620472274,0.03727689148633707,0.005426548143138619,0.005126432479161334,0.2796255235279625,0.3803326102675344,0.6512214036448235,0.19337205329689103,0.004816617329787767,0.0006001834680115808,0.07440925087983911,0.11118848653667593,0.07060953530476764,0.028318183619812653,0.07196203516415123,0.5058781421216375,3.1412909373756456e-05,0.7709923664122137,0.10479041916167664,0.0007868662857676091,0.07650862068965518,0.10782829516042389,0.03190075572854352,0.6285142387432021,12.055582811122076
JCI,0.043737221086318785,0.14385563102195545,0.015623498664411862,0.04165059183520298,0.05078186700363291,0.014198763176205123,0.04310519340139717,0.3022912047302291,0.24704748132080023,0.6571927103528499,0.2828834984625897,0.0024384125232050574,0.00016167679181449272,0.10306686777275012,0.020659238625812443,0.06276403138201568,0.009250023120929065,0.05990353197448265,0.5342088598882189,1.687195132442043e-05,0.8396946564885496,0.08982035928143711,0.0007470747783268271,0.09375000000000001,0.06607413195292278,0.010027790819185511,0.6443772447682409,13.107576660640472
LHX,0.044803982576229,0.13039014373716631,0.011812108051322455,0.027776165980110606,0.04391091454746485,0.010118285093737198,0.011900351268526262,0.2934220251293422,0.22439141961918538,0.6444746025591314,0.30235736248718825,0.0013446390045657518,0.0004194069865462341,0.11865258924082453,0.021819870009285047,0.06336753168376584,0.02996307257329334,0.06426015248171775,0.5271055312353734,2.1089939155525535e-05,0.4351145038167938,0.32035928143712566,0.0009581277845795238,0.10129310344827587,0.05762562875421204,0.03687016311014857,0.5033779869870164,6.912501769032132
LMT,0.09458618543870567,0.144053072184489,0.03835091697574162,0.10728853688980473,0.10369609856262832,0.035527796021615154,0.013515371658397404,0.34109386548410936,0.4022656061701615,0.6678169833268708,0.2839084386744107,0.011750539360794742,0.0011948636356152885,0.08898944193061839,0.05246053853296193,0.07966203983101991,0.07371117335412014,0.10905165707172865,0.507062030230445,0.00016161553373918516,0.3893129770992366,0.8772455089820359,0.0007838783314182652,0.08674568965517242,0.06485324998779117,0.0865812748943646,0.5939514779080536,6.211172536019868
MAS,0.043378255844964,0.12178170905070287,0.0028633472336990983,0.02127997308554531,0.03734007265834781,0.0030692998484858343,0.010527997718473361,0.3224439517122443,0.314003374307062,0.6579759596742922,0.3888623163648787,0.0037087953439365806,0.000380828388224824,0.09602815485168426,0.0575673166202414,0.06457453228726613,0.0076513760255783525,0.06538431616617395,0.5106136945568678,4.158048004031508e-05,0.5007633587786259,0.1682634730538922,0.000786958222824512,0.08459051724137931,0.07818528104702836,0.007816641172818006,0.5979612127548323,7.917740336349712
MMM,0.08134056360565384,0.1701547938714263,0.021055531000377933,0.05201617217241816,0.0,0.018419050467873142,0.03503009145204146,0.0,0.0,0.6100038774718883,0.24154424325247695,0.0072650644724298824,0.0002568977627372732,0.10558069381598795,0.0905292479108635,0.0844900422450211,0.015180541426098903,0.0748599657694103,0.21791800886539464,8.646875053765469e-05,0.6259541984732824,0.4281437125748503,0.0007187179423383419,0.09375000000000001,0.046100503003369625,0.01910902785139863,0.26404580348666457,9.834706906583236
NOC,0.05964974664414615,0.1404201547938714,0.023127774468166877,0.05979035742532956,0.07952930026851998,0.020620232668535122,0.009529702497584152,0.3658536585365853,0.3518920221740179,0.6747576580069794,0.2862999658353263,0.0038031207666449247,0.0011266504582908101,0.10005027652086475,0.30779944289693595,0.07000603500301748,0.07268559500059454,0.11605336860121362,0.5033451722144213,0.00024797328459707395,0.282442748091603,0.5389221556886228,0.0009720045341058037,0.0915948275862069,0.0795038335693705,0.08820745430038318,0.6002942971117039,4.57473765899125
NSC,0.061961063205618276,0.135247196335492,0.019188269884889596,0.01924548651004221,0.06910440688674774,0.01584395991702486,0.014348027026923796,0.6261394432126138,0.3273077850084358,0.7056998836758434,0.22787837376153058,0.0036224976167778837,0.00023802930419599373,0.2619406737053796,0.07636954503249768,0.03862401931200966,0.03542621781236375,0.08127820133810487,0.509705129264062,2.686192250335358e-05,0.8702290076335878,0.3832335329341317,0.0008380924646606881,0.2219827586206897,0.07271572984323875,0.04119023459389057,0.559444589884343,13.57512948264865
ODFL,0.03638750111120989,0.12075501500552835,0.012007481855858973,0.008397037523577872,0.038066656136471325,0.013288377627925427,0.006145607742931023,0.5256220744025621,0.6729332369245602,0.710507948817371,0.2043047488896481,0.011258843008378906,0.0002317860642374821,0.3765711412770237,0.10376044568245124,0.08509354254677126,0.05673050245081848,0.07970281624397074,0.5465433220450978,5.216984948998422e-06,0.7480916030534351,0.09131736526946108,0.0007786494113069133,0.4084051724137931,0.1648190652927675,0.05947954686577111,0.9455337411524003,11.704918194615944
PAYX,0.040981420570717395,0.12535364871268362,0.011802499503558366,0.006884049089263854,0.0398041383667667,0.013324142774464986,0.02040387604893569,0.6736881005173687,0.4519161243673175,0.7477704536642109,0.2818585582507687,0.012442928101951734,4.661619169021987e-05,0.4419306184012067,0.07428040854224699,0.07604103802051901,0.01739684762647148,0.06441574607126185,0.5277938382753777,4.88398590970065e-05,0.6412213740458015,0.2305389221556886,0.0007059616756930659,0.4838362068965517,0.11388386970747666,0.01967885323115601,0.6787487180880416,10.068483317587324
PCAR,0.05778291403680327,0.12912652029695149,0.014441647289428674,0.0511952954686946,0.06547148949613014,0.013268869366176576,0.032591964493741715,0.3658536585365853,0.37527114967462044,0.6706087630864676,0.33857191663819614,0.0024183432843309415,0.0002700779359830199,0.07541478129713423,0.16039925719591458,0.09173204586602293,0.011643039279155491,0.06955033452621752,0.49844442608958994,0.00014019259554436185,0.6412213740458015,0.05538922155688622,0.0007609802581833891,0.06842672413793104,0.035649753381843036,0.011750518711475264,0.7329368085196584,10.068483317587324
POOL,0.03327317983820784,0.11854367398515242,0.0028056959471145526,0.00812341195567002,0.02932024956562944,0.003491978853044264,0.0023279974638386936,0.35365853658536583,0.4813208001928176,0.6671965878247382,0.22309531943969937,0.009813857809442574,0.0006683041528922295,0.13775766716943186,0.05468895078922934,0.16173808086904043,0.05720283000171755,0.08551812665318188,0.5250406101153602,1.4762957408867874e-05,0.6412213740458015,0.3083832335329341,0.0007854297692535014,0.13523706896551724,0.12335791375689797,0.06283224037922731,0.7507265714734699,10.068483317587324
RSG,0.05600497822028625,0.1324830200600221,0.016741293054301106,0.022046124675687305,0.054888643184331065,0.014221522814912116,0.013043024346893903,0.4004680955900468,0.28657507833212825,0.6694842962388522,0.2873249060471473,0.004144297827504892,0.00019317046893854007,0.20311714429361488,0.06615598885793872,0.04345202172601086,0.022774115129014783,0.06532985840983352,0.5151565210208969,5.993982707359888e-06,0.3969465648854961,0.13922155688622753,0.0007707773008096034,0.17349137931034483,0.12584851296576643,0.023877765830165536,0.7134306971496058,6.328060741521912
SNA,0.03397990932527336,0.1205970620755015,0.0022900372171083395,0.006851857845980579,0.03340704470067919,0.003306650366430184,0.003228131019722728,0.49642769154964267,0.428295974933719,0.7029081039162466,0.2733173898189272,0.002478551000953289,0.00041801959988878713,0.1558572146807441,0.04387186629526462,0.21907060953530474,0.0436374506203015,0.09110004667807686,0.5022714132320144,0.00018237247385541292,0.7404580152671756,0.46407185628742514,0.0009364938458770625,0.16648706896551727,0.05660008790350149,0.045103287949234426,0.6398394402189455,11.588029989113899
TT,0.04187038847897591,0.13050860843468645,0.013371895638359884,0.025892978248038906,0.04517453798767967,0.013333896905339412,0.014534546922167092,0.3635131805863513,0.36201494335984574,0.670531213648701,0.29825760163990434,0.006953991269881089,0.00032071754897983613,0.146807440925088,0.04874651810584958,0.06940253470126734,0.029021720461361623,0.07118406721643068,0.5224801079265438,3.16349087332883e-05,0.8167938931297709,0.20359281437125748,0.000756440865998809,0.14709051724137934,0.09698686331005518,0.03173984158475821,0.8083080166176507,12.756912044134339
UNP,0.07513556760600942,0.16371821197283207,0.05359647942809924,0.035740279568393325,0.0857842362975833,0.044449574394756185,0.0882929164454528,0.5161369795516138,0.3723788864786696,0.7097634742148119,0.30468056030064916,0.010134965631428426,0.00011291477542742145,0.34942182001005534,0.07219127205199627,0.06300543150271574,0.03253445018430683,0.06586665629376069,0.5126235511136807,3.4387700791483215e-05,0.47328244274809156,0.19056886227544906,0.0007076912415760516,0.30280172413793105,0.08785466621087072,0.0366429902012752,0.6177416712487862,7.496942796542354
UPS,0.1323673215396924,0.20999842047069972,0.053980821338662874,0.15798974506096594,0.14910756594534827,0.05037683458944863,0.046031582338030064,0.3329637841832963,0.4193781634128706,0.669445521519969,0.23573624871882476,0.0073854799056745765,0.0005092171495049712,0.08345902463549522,0.05571030640668523,0.0784550392275196,0.027712084979323284,0.08007235101913801,0.5005368794912033,0.00012110065062462292,0.717557251908397,0.46407185628742514,0.0007451498461979228,0.08135775862068965,0.06680666113200175,0.031993517999666814,0.6354610962017624,11.237365372607767
VRSK,0.03555871633034048,0.11751697993997788,0.00905125199377366,0.002731378705721126,0.03230137419049123,0.009367217016406448,0.009086638173047175,0.7378664695737865,0.4323933477946494,0.7074447460255913,0.22343696617697303,0.48630776177813456,5.6189159626604314e-05,0.7174459527400705,0.05659238625812442,0.06216053108026554,0.03552695900328978,0.06548545199937762,0.5453043693730899,2.330993275084401e-05,0.665648854961832,0.08083832335329341,0.0006839542426969367,0.7661637931034483,0.18523221174976803,0.03476881370306986,0.686493547900803,10.442525575193866
WM,0.0640945861854387,0.14014373716632442,0.02346727648916476,0.031043577173363215,0.06657716000631811,0.019979711407781195,0.025644257542597197,0.39036708548903665,0.32031814895155464,0.6714618069018999,0.26238469422617017,0.008970949776729718,0.0002087554457238616,0.1975867269984917,0.060352831940575676,0.047073023536511764,0.025802956836528425,0.06684689590788859,0.51408276203849,3.6629894322754874e-06,0.4351145038167938,0.18862275449101792,0.000727164659441295,0.17349137931034483,0.11461639888655564,0.028457193051537964,0.6667265946994475,6.912501769032132
XYL,0.03096275224464397,0.11917548570525982,0.006447335549705018,0.008574089361635895,0.02975043437055757,0.007289587140153856,0.015194687302260264,0.3091894555309189,0.23114003374307066,0.6497091896083753,0.34574649812094294,0.006923887411569916,0.0001324491795642755,0.24032176973353445,0.053156917363045494,0.09656004828002412,0.016463752989205827,0.06002022716664073,0.575644943696484,3.230090681188384e-05,0.717557251908397,0.07784431137724551,0.0007962898341001553,0.1853448275862069,0.1481662352883723,0.018179512032591744,0.5756634453662249,11.237365372607767
AAPL,1.0,0.7853024798610013,1.0,0.6186625320663011,0.9999999999999999,1.0,1.0,0.5327666913032767,0.6440106049650519,0.7221403644823574,0.24769388452340282,0.04907932366664994,9.392607670916325e-05,0.4027149321266969,0.056870937790157845,0.05431502715751357,0.02917530949015048,0.06748871946475805,0.5415049145122656,3.90718872776052e-05,0.8778625954198473,0.05089820359281437,0.0006894704661111101,0.4326508620689655,0.12750891243834545,0.02823380635781248,0.9026963933831471,13.692017688150694
ACN,0.11387678904791537,0.1887142631495814,0.060610719295885615,0.10110781817941554,0.10796082767335333,0.06440652616383039,0.04002156755648751,0.36265089923626503,0.4538442998312847,0.6708801861186506,0.2647762213870858,0.007425618383422808,0.0004480333979115576,0.14982403217697335,0.06406685236768803,0.08026554013277007,0.04953989351160671,0.07783569316944142,0.5200572671457283,0.00014996056736376313,0.8244274809160305,0.3143712574850299,0.0007935029920627865,0.1675646551724138,0.10846315378229232,0.051893864816974354,0.6912747420133825,12.873800249636384
ADBE,0.09574184371944172,0.17189227610172167,0.07687158496198218,0.0284843733323427,0.07621228873795607,0.0799513594007062,0.02885074461543162,0.5879526977087952,0.49337189684261273,0.7293136874757657,0.2897164332080629,0.01633636044353018,0.0001666251375593871,0.6701860231271997,0.04271123491179201,0.06759203379601689,0.07728170539972783,0.07647424926093045,0.5682662922276368,0.00016039453726176,0.916030534351145,0.2748502994011976,0.0007716104803877858,0.7376077586206897,0.1342970161644772,0.06984809704826668,0.6847065435508719,14.276458715660914
AKAM,0.037336652146857496,0.11976780919286052,0.002885767178481977,0.004662853302717744,0.031195703680303267,0.0032286173194347807,0.00943103156324043,0.4127864005912786,0.27717522294528807,0.6792555253974408,0.26067646053980187,0.0028498319201244295,8.870025363277948e-05,0.22674710910005028,0.028319405756731662,0.12009656004828,0.01346794118035646,0.062042943830714174,0.5113295338784725,5.4500842765068625e-05,0.48854961832061067,0.1676646706586826,0.0007565845176502197,0.2149784482758621,0.06280216828637007,0.014224810310621092,0.5043594119066308,7.730719207546442
ANET,0.03460885412036625,0.12150529142315589,0.014653035340238676,0.007286439630304817,0.037908703206444475,0.017180275846821125,0.01592612538975019,0.6185020941118501,0.5572427090865268,0.7531213648701046,0.3884523402801503,0.009211780643219106,6.173870625639238e-05,0.5052790346907994,0.03922934076137418,0.24743512371756182,0.025140707368309794,0.06527151081375447,0.5481126620963078,0.00013375461411793826,0.83206106870229,0.1658682634730539,0.0007325085008737754,0.5932112068965518,0.13913170874639838,0.02501173726695846,0.7877106779842968,12.990688455138429
ANSS,0.03142288203395858,0.11834623282261884,0.006969399978220624,0.002312892543038525,0.028185278786921494,0.008063414856191598,0.005431357495617101,0.5235279625523528,0.294528802120993,0.7207056998836758,0.2726340963443799,0.005529075309818875,9.79494980157596e-05,0.6847662141779789,0.1012070566388115,0.13035606517803258,0.0526727793999128,0.06848062859810175,0.5796095922469093,6.082782451172628e-05,0.7725190839694657,0.24461077844311374,0.0008408505763677748,0.7311422413793104,0.1779557552375836,0.05222326553484075,0.626812780374913,12.078960452222486
APH,0.046759711974397725,0.12683620281156216,0.015338445080743831,0.01903624342870091,0.045964302637813925,0.015762675493071313,0.037647735852179474,0.42732200049273217,0.40636297903109186,0.6859247770453664,0.24735223778612916,0.006462294917465255,8.000596391277815e-05,0.21669180492709902,0.1297585886722377,0.13820156910078454,0.011895718003937163,0.062042943830714174,0.5248754164257591,2.7638920261715043e-05,0.8473282442748091,0.041916167664670656,0.0007143509321354546,0.22898706896551727,0.13151340528397712,0.012922352299747083,0.6657630305650843,13.224464866142517
BR,0.03077162414436839,0.11720107407992417,0.0051437759030433464,0.008380941901936233,0.03230137419049123,0.005029880154245324,0.007385041995622829,0.34429662478442963,0.29645697758496026,0.6633578906552927,0.2811752647762214,0.00937233455421203,0.00021629357989599038,0.19557566616390146,0.04619312906220984,0.07905853952926976,0.024927664521925245,0.06511591722421037,0.5317034222626028,3.096891065469276e-05,0.6793893129770993,0.1961077844311377,0.0007269060864687556,0.17456896551724138,0.0899545831908971,0.02602833603416681,0.5861468800366829,10.652924345097546
