Date,ALB,APD,CE,CF,CTVA,DD,DOW,ECL,EMN,FCX,FMC,IFF,LIN,LYB,MLM,MOS,NEM,NUE,PPG,ROP,SHW,STLD,VMC
2020-02-04,87.3197021484375,227.97869873046875,98.62113189697266,37.6119384765625,29.56302833557129,48.99403381347656,40.062625885009766,195.82350158691406,64.9645004272461,11.632339477539062,92.62850952148438,126.83180236816406,202.2654266357422,65.49749755859375,265.20233154296875,19.8994140625,39.47423553466797,45.109588623046875,115.30291748046875,378.62884521484375,189.57505798339844,27.619421005249023,139.8723907470703
2020-02-05,84.56771087646484,230.9219512939453,100.94585418701172,39.11385726928711,30.288969039916992,50.27698516845703,41.36331558227539,198.566650390625,67.089111328125,11.989810943603516,95.28627014160156,129.2598876953125,205.33493041992188,67.38899230957031,269.84576416015625,20.415542602539062,39.536705017089844,45.73765182495117,117.49549102783203,378.1975402832031,188.11199951171875,27.78546714782715,143.617431640625
2020-02-06,83.9593734741211,231.64166259765625,100.57830810546875,38.69258117675781,30.174345016479492,50.025978088378906,41.021453857421875,199.34628295898438,65.70233917236328,11.902856826782227,100.99482727050781,128.84310913085938,205.3444061279297,66.82795715332031,266.9058837890625,19.94721221923828,39.61702346801758,45.30354690551758,117.0250015258789,377.50140380859375,187.93759155273438,27.16739845275879,142.28201293945312
2020-02-07,79.70106506347656,230.58981323242188,99.77888488769531,38.61932373046875,29.648996353149414,48.85457992553711,40.04595184326172,197.93142700195312,64.34224700927734,11.400464057922363,98.39323425292969,126.84083557128906,202.89068603515625,65.80206298828125,266.8280029296875,19.354623794555664,39.28681182861328,44.259864807128906,115.37821197509766,377.8935852050781,184.91778564453125,26.77072525024414,142.94970703125
2020-02-10,80.38665008544922,232.24139404296875,98.84166717529297,38.161415100097656,29.22871208190918,48.13872528076172,40.179359436035156,197.2576141357422,65.00894165039062,11.757938385009766,98.13119506835938,125.98920440673828,204.10336303710938,65.6657943725586,269.4466857910156,18.95319175720215,39.643802642822266,44.01972579956055,113.75965881347656,384.10943603515625,184.83059692382812,26.8537540435791,142.36907958984375
2020-02-11,81.79643249511719,232.8872528076172,99.80647277832031,38.61932373046875,29.142745971679688,48.9847297668457,40.67961120605469,196.94961547851562,66.04904174804688,11.980151176452637,98.49617767333984,125.01071166992188,204.84226989746094,67.30084228515625,255.78890991210938,19.239931106567383,39.46530532836914,44.64778518676758,114.75712585449219,382.1387939453125,186.36790466308594,27.37957000732422,139.54335021972656
2020-02-12,83.843505859375,234.446533203125,102.37926483154297,38.106475830078125,29.5534725189209,49.78425598144531,41.171539306640625,199.06716918945312,67.27576446533203,12.241006851196289,99.60982513427734,126.28816223144531,205.7707061767578,68.61527252197266,253.10205078125,19.4502010345459,39.17079162597656,44.67549133300781,115.14295959472656,383.4035339355469,187.36915588378906,27.121274948120117,140.4723358154297
2020-02-13,84.90568542480469,235.16619873046875,101.533935546875,36.28923797607422,29.22871208190918,49.523948669433594,40.27106475830078,199.29820251464844,66.69794464111328,12.183039665222168,98.66462707519531,123.88726806640625,209.61708068847656,66.91612243652344,255.71096801757812,18.618669509887695,39.27788543701172,44.28756332397461,113.3550033569336,380.78582763671875,187.24642944335938,26.8537540435791,140.39495849609375
2020-02-14,86.55687713623047,236.2087860107422,101.66329193115234,35.32989501953125,29.33378028869629,49.365909576416016,40.54621124267578,199.53878784179688,66.43126678466797,11.825566291809082,98.7020492553711,123.09902954101562,210.92445373535156,66.20279693603516,256.48980712890625,17.920948028564453,39.33143997192383,43.548667907714844,113.06329345703125,385.0408020019531,189.08413696289062,26.23567771911621,142.22390747070312
2020-02-18,85.64918518066406,235.9596710205078,99.56571960449219,35.20075225830078,29.99285888671875,49.68199157714844,39.804161071777344,199.8948974609375,64.62670135498047,11.613017082214355,99.00150299072266,122.16584777832031,211.78659057617188,65.17689514160156,250.37637329101562,17.44305992126465,40.6790771484375,43.77033996582031,112.29167175292969,381.7073669433594,187.8988494873047,26.493980407714844,132.7404022216797
2020-02-19,86.26717376708984,236.03347778320312,100.0277328491211,36.326141357421875,30.10748291015625,49.73778533935547,39.654083251953125,202.4263153076172,65.0356216430664,11.690308570861816,99.6191635131836,121.64036560058594,210.77285766601562,65.68183135986328,251.80740356445312,17.595979690551758,41.205631256103516,44.0659065246582,112.470458984375,380.3739929199219,190.24685668945312,26.8721981048584,131.0275421142578
